Tppt,Vendor_ID,Vendor_Name,Route,Shipping_Type,Shipping_Type_Name,Kapasitas,OA,Source,Destination
3082,20015058,PT JEJE HARAPAN TRANSINDO,R00312,MF,Truck 30 M3,30,"2,570,000",DC PATI,TM PURWOKERTO-7112
3082,20010063,Taman Sari Jaya.UD,R00312,MH,Truck 40 M3,40,"1,979,147",DC PATI,TM PURWOKERTO-7112
3082,20000666,CV BAHAGIA JAYA,R00312,MH,Truck 40 M3,40,"2,060,000",DC PATI,TM PURWOKERTO-7112
3082,20012838,PT Tri Daya Transport,R00312,MH,Truck 40 M3,40,"2,150,000",DC PATI,TM PURWOKERTO-7112
3082,20012429,CV Trans Logistik,R00312,MH,Truck 40 M3,40,"2,210,719",DC PATI,TM PURWOKERTO-7112
3082,20045876,PT Serasi Logistic Indonesia,R00312,MI,Truck 45 M3,45,"1,979,147",DC PATI,TM PURWOKERTO-7112
3082,20012838,PT Tri Daya Transport,R00312,MI,Truck 45 M3,45,"2,250,000",DC PATI,TM PURWOKERTO-7112
3082,20004205,"Panthera Biru Indonesia, PT",R00312,MI,Truck 45 M3,45,"2,300,000",DC PATI,TM PURWOKERTO-7112
3082,20013166,PT MITRA TOTAL PERSADA,R00312,MI,Truck 45 M3,45,"2,300,000",DC PATI,TM PURWOKERTO-7112
3082,20009966,Deli Jaya,R00312,MI,Truck 45 M3,45,"2,374,200",DC PATI,TM PURWOKERTO-7112
3082,20001540,"Dua Putra, UD",R00312,MI,Truck 45 M3,45,"2,500,000",DC PATI,TM PURWOKERTO-7112
3082,20015058,PT JEJE HARAPAN TRANSINDO,R00312,MI,Truck 45 M3,45,"2,900,000",DC PATI,TM PURWOKERTO-7112
3082,20010271,PT HANA JAYA PUTRA TRANSPORT,R00312,MI,Truck 45 M3,45,"3,100,000",DC PATI,TM PURWOKERTO-7112
3082,20045876,PT Serasi Logistic Indonesia,R00312,MJ,Truck 50 M3,50,"2,179,741",DC PATI,TM PURWOKERTO-7112
3082,20012838,PT Tri Daya Transport,R00312,MJ,Truck 50 M3,50,"2,500,000",DC PATI,TM PURWOKERTO-7112
3082,20004205,"Panthera Biru Indonesia, PT",R00312,MJ,Truck 50 M3,50,"2,600,000",DC PATI,TM PURWOKERTO-7112
3082,20010547,PT Catur Global Logistik,R00312,MJ,Truck 50 M3,50,"2,600,000",DC PATI,TM PURWOKERTO-7112
3082,20045405,PT Dhano Putra Transport,R00312,MJ,Truck 50 M3,50,"2,638,000",DC PATI,TM PURWOKERTO-7112
3082,20011284,PT RAPI TRANS LOGISTIK INDONESIA,R00312,MJ,Truck 50 M3,50,"3,109,968",DC PATI,TM PURWOKERTO-7112
3082,20012838,PT Tri Daya Transport,R00312,MK,Truck 55 M3,55,"2,700,000",DC PATI,TM PURWOKERTO-7112
3082,20005055,PT Sarijasa Transutama,R00313,C1,Container 20 FT,29,"21,200,000",DC PATI,TM RANTAU PRAPAT-7101
3082,20005055,PT Sarijasa Transutama,R00313,C3,Container 40 FT HC,69,"36,800,000",DC PATI,TM RANTAU PRAPAT-7101
3082,20002883,"Karya Total Mandiri, PT",R00313,M4,Truck 20 M3,20,"11,000,000",DC PATI,TM RANTAU PRAPAT-7101
3082,20014588,"Seino Indomobil Logistics, PT",R00313,MI,Truck 45 M3,45,"27,160,000",DC PATI,TM RANTAU PRAPAT-7101
3082,20005055,PT Sarijasa Transutama,R00315,C1,Container 20 FT,29,"15,400,000",DC PATI,TM SAMARINDA-7118
3082,20005055,PT Sarijasa Transutama,R00315,C3,Container 40 FT HC,69,"25,850,000",DC PATI,TM SAMARINDA-7118
3082,20005055,PT Sarijasa Transutama,R00316,C1,Container 20 FT,29,"13,275,000",DC PATI,TM SAMPIT-7117
3082,20006020,"Tanjung Priok Indah Line (TPIL), PT",R00316,C1,Container 20 FT,29,"13,365,786",DC PATI,TM SAMPIT-7117
3082,20003657,"Mitra Intertrans Forwarding - S, PT",R00316,C1,Container 20 FT,29,"13,600,000",DC PATI,TM SAMPIT-7117
3082,20006254,PT Transporindo Agung Sejahtera,R00316,C1,Container 20 FT,29,"13,800,000",DC PATI,TM SAMPIT-7117
3082,20011670,PT Global Logistic,R00316,C1,Container 20 FT,29,"13,950,000",DC PATI,TM SAMPIT-7117
3082,20006020,"Tanjung Priok Indah Line (TPIL), PT",R00316,C3,Container 40 FT HC,69,"23,332,375",DC PATI,TM SAMPIT-7117
3082,20005055,PT Sarijasa Transutama,R00316,C3,Container 40 FT HC,69,"25,200,000",DC PATI,TM SAMPIT-7117
3082,20009966,Deli Jaya,R00318,MC,Truck 15 M3,15,"469,154",DC PATI,TM SEMARANG-7111
3082,20011057,CV SANTOSA JAYA ABADI,R00318,MC,Truck 15 M3,15,"469,154",DC PATI,TM SEMARANG-7111
3082,20013765,PT CITRABATI LOGISTIK INTERNASIONAL,R00318,MC,Truck 15 M3,15,"475,640",DC PATI,TM SEMARANG-7111
3082,20015163,PT GOTRANS LOGISTICS INTERNATIONAL,R00318,MC,Truck 15 M3,15,"735,000",DC PATI,TM SEMARANG-7111
3082,20015143,PT ZEN INDOTAMA LOGISTIK,R00318,MC,Truck 15 M3,15,"800,000",DC PATI,TM SEMARANG-7111
3082,20013166,PT MITRA TOTAL PERSADA,R00318,ME,Truck 25 M3,25,"925,000",DC PATI,TM SEMARANG-7111
3082,20015058,PT JEJE HARAPAN TRANSINDO,R00318,ME,Truck 25 M3,25,"1,100,000",DC PATI,TM SEMARANG-7111
3082,20015143,PT ZEN INDOTAMA LOGISTIK,R00318,ME,Truck 25 M3,25,"1,100,000",DC PATI,TM SEMARANG-7111
3082,20000939,Box Garuda,R00318,MF,Truck 30 M3,30,"308,300",DC PATI,TM SEMARANG-7111
3082,20009966,Deli Jaya,R00318,MF,Truck 30 M3,30,"1,000,000",DC PATI,TM SEMARANG-7111
3082,20003932,"Mustika Candra, -",R00318,MF,Truck 30 M3,30,"1,050,000",DC PATI,TM SEMARANG-7111
3082,20015058,PT JEJE HARAPAN TRANSINDO,R00318,MF,Truck 30 M3,30,"1,670,000",DC PATI,TM SEMARANG-7111
3082,20009966,Deli Jaya,R00318,MG,Truck 35 M3,35,"1,000,000",DC PATI,TM SEMARANG-7111
3082,20010063,Taman Sari Jaya.UD,R00318,MH,Truck 40 M3,40,"1,052,667",DC PATI,TM SEMARANG-7111
3082,20012838,PT Tri Daya Transport,R00318,MH,Truck 40 M3,40,"1,052,667",DC PATI,TM SEMARANG-7111
3082,20045876,PT Serasi Logistic Indonesia,R00318,MH,Truck 40 M3,40,"1,099,823",DC PATI,TM SEMARANG-7111
3082,20012429,CV Trans Logistik,R00318,MH,Truck 40 M3,40,"1,208,043",DC PATI,TM SEMARANG-7111
3082,20009966,Deli Jaya,R00318,MI,Truck 45 M3,45,"1,100,000",DC PATI,TM SEMARANG-7111
3082,20012860,PT Citra Karya Putra Transportasi,R00318,MI,Truck 45 M3,45,"1,100,000",DC PATI,TM SEMARANG-7111
3082,20000721,CV BAROKAH JAYA,R00318,MI,Truck 45 M3,45,"1,200,000",DC PATI,TM SEMARANG-7111
3082,20001540,"Dua Putra, UD",R00318,MI,Truck 45 M3,45,"1,200,000",DC PATI,TM SEMARANG-7111
3082,20004683,CV RAJAWALI TRANS NUSANTARA,R00318,MI,Truck 45 M3,45,"1,200,000",DC PATI,TM SEMARANG-7111
3082,20010271,PT HANA JAYA PUTRA TRANSPORT,R00318,MI,Truck 45 M3,45,"1,200,000",DC PATI,TM SEMARANG-7111
3082,20012838,PT Tri Daya Transport,R00318,MI,Truck 45 M3,45,"1,200,000",DC PATI,TM SEMARANG-7111
3082,20013166,PT MITRA TOTAL PERSADA,R00318,MI,Truck 45 M3,45,"1,600,000",DC PATI,TM SEMARANG-7111
3082,20015058,PT JEJE HARAPAN TRANSINDO,R00318,MI,Truck 45 M3,45,"1,840,000",DC PATI,TM SEMARANG-7111
3082,20005043,CV SANTIKA MANDIRI,R00318,MJ,Truck 50 M3,50,"1,200,000",DC PATI,TM SEMARANG-7111
3082,20011057,CV SANTOSA JAYA ABADI,R00318,MJ,Truck 50 M3,50,"1,200,000",DC PATI,TM SEMARANG-7111
3082,20011284,PT RAPI TRANS LOGISTIK INDONESIA,R00318,MJ,Truck 50 M3,50,"1,200,000",DC PATI,TM SEMARANG-7111
3082,20009966,Deli Jaya,R00318,MJ,Truck 50 M3,50,"1,250,000",DC PATI,TM SEMARANG-7111
3082,20045405,PT Dhano Putra Transport,R00318,MJ,Truck 50 M3,50,"1,250,000",DC PATI,TM SEMARANG-7111
3082,20003145,PT LANCAR CENTRAL LOGISTIC,R00318,MJ,Truck 50 M3,50,"1,300,000",DC PATI,TM SEMARANG-7111
3082,20012838,PT Tri Daya Transport,R00318,MJ,Truck 50 M3,50,"1,300,000",DC PATI,TM SEMARANG-7111
3082,20012838,PT Tri Daya Transport,R00318,MK,Truck 55 M3,55,"1,325,000",DC PATI,TM SEMARANG-7111
3082,20009966,Deli Jaya,R00318,MK,Truck 55 M3,55,"1,350,000",DC PATI,TM SEMARANG-7111
3082,20009966,Deli Jaya,R00318,ML,Truck 60 M3,60,"1,400,000",DC PATI,TM SEMARANG-7111
3082,20012838,PT Tri Daya Transport,R00318,ML,Truck 60 M3,60,"1,400,000",DC PATI,TM SEMARANG-7111
3082,20009966,Deli Jaya,R00321,MC,Truck 15 M3,15,"1,156,250",DC PATI,TM SIDOARJO-7113
3082,20002280,Himalaya,R00321,MF,Truck 30 M3,30,"1,155,060",DC PATI,TM SIDOARJO-7113
3082,20015058,PT JEJE HARAPAN TRANSINDO,R00321,MF,Truck 30 M3,30,"3,000,000",DC PATI,TM SIDOARJO-7113
3082,20011106,PT Abdi Prima Sentosa,R00321,MH,Truck 40 M3,40,"1,500,000",DC PATI,TM SIDOARJO-7113
3082,20004683,CV RAJAWALI TRANS NUSANTARA,R00321,MI,Truck 45 M3,45,"1,500,000",DC PATI,TM SIDOARJO-7113
3082,20004205,"Panthera Biru Indonesia, PT",R00321,MI,Truck 45 M3,45,"1,550,000",DC PATI,TM SIDOARJO-7113
3082,20000721,CV BAROKAH JAYA,R00321,MI,Truck 45 M3,45,"1,614,849",DC PATI,TM SIDOARJO-7113
3082,20001540,"Dua Putra, UD",R00321,MI,Truck 45 M3,45,"1,700,000",DC PATI,TM SIDOARJO-7113
3082,20011106,PT Abdi Prima Sentosa,R00321,MI,Truck 45 M3,45,"1,794,000",DC PATI,TM SIDOARJO-7113
3082,20011912,PT ELVIANA JAVA TRANSPORTINDO,R00321,MI,Truck 45 M3,45,"1,794,000",DC PATI,TM SIDOARJO-7113
3082,20010547,PT Catur Global Logistik,R00321,MI,Truck 45 M3,45,"1,800,000",DC PATI,TM SIDOARJO-7113
3082,20012654,CV Maju Jaya Lestari,R00321,MI,Truck 45 M3,45,"2,000,000",DC PATI,TM SIDOARJO-7113
3082,20045876,PT Serasi Logistic Indonesia,R00321,MI,Truck 45 M3,45,"2,090,000",DC PATI,TM SIDOARJO-7113
3082,20011284,PT RAPI TRANS LOGISTIK INDONESIA,R00321,MI,Truck 45 M3,45,"2,400,000",DC PATI,TM SIDOARJO-7113
3082,20012860,PT Citra Karya Putra Transportasi,R00321,MI,Truck 45 M3,45,"2,400,000",DC PATI,TM SIDOARJO-7113
3082,20010271,PT HANA JAYA PUTRA TRANSPORT,R00321,MI,Truck 45 M3,45,"2,500,000",DC PATI,TM SIDOARJO-7113
3082,20015058,PT JEJE HARAPAN TRANSINDO,R00321,MI,Truck 45 M3,45,"3,500,000",DC PATI,TM SIDOARJO-7113
3082,20000939,Box Garuda,R00323,MF,Truck 30 M3,30,"2,874,400",DC PATI,TM SINGARAJA-7120
3082,20045405,PT Dhano Putra Transport,R00323,MH,Truck 40 M3,40,"4,672,113",DC PATI,TM SINGARAJA-7120
3082,20003932,"Mustika Candra, -",R00323,MH,Truck 40 M3,40,"4,708,125",DC PATI,TM SINGARAJA-7120
3082,20014588,"Seino Indomobil Logistics, PT",R00323,MI,Truck 45 M3,45,"7,325,000",DC PATI,TM SINGARAJA-7120
3082,20010271,PT HANA JAYA PUTRA TRANSPORT,R00323,MI,Truck 45 M3,45,"7,800,000",DC PATI,TM SINGARAJA-7120
3082,20045405,PT Dhano Putra Transport,R00323,MJ,Truck 50 M3,50,"7,475,000",DC PATI,TM SINGARAJA-7120
3082,20014581,"Karya Mandiri Sukses Makmur, CV",R00323,MJ,Truck 50 M3,50,"7,560,000",DC PATI,TM SINGARAJA-7120
3082,20045876,PT Serasi Logistic Indonesia,R00323,MJ,Truck 50 M3,50,"7,695,000",DC PATI,TM SINGARAJA-7120
3082,20014581,"Karya Mandiri Sukses Makmur, CV",R00323,MK,Truck 55 M3,55,"7,785,000",DC PATI,TM SINGARAJA-7120
3082,20015058,PT JEJE HARAPAN TRANSINDO,R00324,M4,Truck 20 M3,20,"1,280,000",DC PATI,TM SOLO-7112
3082,20009966,Deli Jaya,R00324,MC,Truck 15 M3,15,"630,740",DC PATI,TM SOLO-7112
3082,20013765,PT CITRABATI LOGISTIK INTERNASIONAL,R00324,MC,Truck 15 M3,15,"630,740",DC PATI,TM SOLO-7112
3082,20011057,CV SANTOSA JAYA ABADI,R00324,MC,Truck 15 M3,15,"645,597",DC PATI,TM SOLO-7112
3082,20015163,PT GOTRANS LOGISTICS INTERNATIONAL,R00324,MC,Truck 15 M3,15,"818,000",DC PATI,TM SOLO-7112
3082,20015143,PT ZEN INDOTAMA LOGISTIK,R00324,MC,Truck 15 M3,15,"900,000",DC PATI,TM SOLO-7112
3082,20012838,PT Tri Daya Transport,R00324,MD,Truck 16 M3,16,"751,905",DC PATI,TM SOLO-7112
3082,20015143,PT ZEN INDOTAMA LOGISTIK,R00324,ME,Truck 25 M3,25,"1,000,000",DC PATI,TM SOLO-7112
3082,20013166,PT MITRA TOTAL PERSADA,R00324,ME,Truck 25 M3,25,"1,125,000",DC PATI,TM SOLO-7112
3082,20015058,PT JEJE HARAPAN TRANSINDO,R00324,ME,Truck 25 M3,25,"1,400,000",DC PATI,TM SOLO-7112
3082,20000939,Box Garuda,R00324,MF,Truck 30 M3,30,"538,900",DC PATI,TM SOLO-7112
3082,20005688,"Sumber Hidup Baru, UD",R00324,MF,Truck 30 M3,30,"1,100,000",DC PATI,TM SOLO-7112
3082,20012576,"Setia Jaya, PA",R00324,MF,Truck 30 M3,30,"1,100,000",DC PATI,TM SOLO-7112
3082,20045405,PT Dhano Putra Transport,R00324,MF,Truck 30 M3,30,"1,244,678",DC PATI,TM SOLO-7112
3082,20015058,PT JEJE HARAPAN TRANSINDO,R00324,MF,Truck 30 M3,30,"2,100,000",DC PATI,TM SOLO-7112
3082,20010063,Taman Sari Jaya.UD,R00324,MH,Truck 40 M3,40,"1,510,054",DC PATI,TM SOLO-7112
3082,20012429,CV Trans Logistik,R00324,MH,Truck 40 M3,40,"1,510,054",DC PATI,TM SOLO-7112
3082,20011106,PT Abdi Prima Sentosa,R00324,MH,Truck 40 M3,40,"1,600,000",DC PATI,TM SOLO-7112
3082,20003932,"Mustika Candra, -",R00324,MH,Truck 40 M3,40,"1,629,128",DC PATI,TM SOLO-7112
3082,20012838,PT Tri Daya Transport,R00324,MH,Truck 40 M3,40,"1,629,128",DC PATI,TM SOLO-7112
3082,20045876,PT Serasi Logistic Indonesia,R00324,MH,Truck 40 M3,40,"1,920,467",DC PATI,TM SOLO-7112
3082,20000721,CV BAROKAH JAYA,R00324,MI,Truck 45 M3,45,"1,520,000",DC PATI,TM SOLO-7112
3082,20013166,PT MITRA TOTAL PERSADA,R00324,MI,Truck 45 M3,45,"1,800,000",DC PATI,TM SOLO-7112
3082,20001540,"Dua Putra, UD",R00324,MI,Truck 45 M3,45,"1,850,000",DC PATI,TM SOLO-7112
3082,20005688,"Sumber Hidup Baru, UD",R00324,MI,Truck 45 M3,45,"1,850,000",DC PATI,TM SOLO-7112
3082,20012838,PT Tri Daya Transport,R00324,MI,Truck 45 M3,45,"1,850,000",DC PATI,TM SOLO-7112
3082,20012860,PT Citra Karya Putra Transportasi,R00324,MI,Truck 45 M3,45,"2,000,000",DC PATI,TM SOLO-7112
3082,20015058,PT JEJE HARAPAN TRANSINDO,R00324,MI,Truck 45 M3,45,"2,400,000",DC PATI,TM SOLO-7112
3082,20010271,PT HANA JAYA PUTRA TRANSPORT,R00324,MI,Truck 45 M3,45,"2,800,000",DC PATI,TM SOLO-7112
3082,20009966,Deli Jaya,R00324,MJ,Truck 50 M3,50,"1,947,000",DC PATI,TM SOLO-7112
3082,20012838,PT Tri Daya Transport,R00324,MJ,Truck 50 M3,50,"2,000,000",DC PATI,TM SOLO-7112
3082,20045405,PT Dhano Putra Transport,R00324,MJ,Truck 50 M3,50,"2,000,000",DC PATI,TM SOLO-7112
3082,20009966,Deli Jaya,R00324,MK,Truck 55 M3,55,"2,125,000",DC PATI,TM SOLO-7112
3082,20003932,"Mustika Candra, -",R00325,MG,Truck 35 M3,35,"11,508,750",DC PATI,TM SOLOK-7102
3082,20003932,"Mustika Candra, -",R00325,MH,Truck 40 M3,40,"13,601,250",DC PATI,TM SOLOK-7102
3082,20000721,CV BAROKAH JAYA,R00326,MI,Truck 45 M3,45,"15,300,000",DC PATI,TM SUMBAWA-7120
3082,20009012,PT Lombok Ekspres Persada,R00326,MJ,Truck 50 M3,50,"19,000,000",DC PATI,TM SUMBAWA-7120
3082,20002883,"Karya Total Mandiri, PT",R00327,M4,Truck 20 M3,20,"1,500,000",DC PATI,TM TANGERANG-7105
3082,20005043,CV SANTIKA MANDIRI,R00327,M4,Truck 20 M3,20,"1,550,000",DC PATI,TM TANGERANG-7105
3082,20015058,PT JEJE HARAPAN TRANSINDO,R00327,M4,Truck 20 M3,20,"2,600,000",DC PATI,TM TANGERANG-7105
3082,20005043,CV SANTIKA MANDIRI,R00327,ME,Truck 25 M3,25,"1,750,000",DC PATI,TM TANGERANG-7105
3082,20011284,PT RAPI TRANS LOGISTIK INDONESIA,R00327,ME,Truck 25 M3,25,"1,750,000",DC PATI,TM TANGERANG-7105
3082,20013166,PT MITRA TOTAL PERSADA,R00327,ME,Truck 25 M3,25,"1,779,592",DC PATI,TM TANGERANG-7105
3082,20015058,PT JEJE HARAPAN TRANSINDO,R00327,ME,Truck 25 M3,25,"2,900,000",DC PATI,TM TANGERANG-7105
3082,20005757,"Sumber Sari Manis (Ssm), PD",R00327,MF,Truck 30 M3,30,"1,715,255",DC PATI,TM TANGERANG-7105
3082,20004621,"Putra Sae, UD",R00327,MF,Truck 30 M3,30,"1,742,127",DC PATI,TM TANGERANG-7105
3082,20005043,CV SANTIKA MANDIRI,R00327,MF,Truck 30 M3,30,"1,742,127",DC PATI,TM TANGERANG-7105
3082,20009128,PT Sinar Guna Lestari,R00327,MF,Truck 30 M3,30,"1,750,000",DC PATI,TM TANGERANG-7105
3082,20000939,Box Garuda,R00327,MF,Truck 30 M3,30,"2,120,400",DC PATI,TM TANGERANG-7105
3082,20045876,PT Serasi Logistic Indonesia,R00327,MF,Truck 30 M3,30,"2,147,500",DC PATI,TM TANGERANG-7105
3082,20003932,"Mustika Candra, -",R00327,MF,Truck 30 M3,30,"2,500,000",DC PATI,TM TANGERANG-7105
3082,20015058,PT JEJE HARAPAN TRANSINDO,R00327,MF,Truck 30 M3,30,"4,050,000",DC PATI,TM TANGERANG-7105
3082,20011982,PT Pos Logistik Indonesia,R00327,MG,Truck 35 M3,35,"2,600,000",DC PATI,TM TANGERANG-7105
3082,20009128,PT Sinar Guna Lestari,R00327,MH,Truck 40 M3,40,"2,400,000",DC PATI,TM TANGERANG-7105
3082,20012429,CV Trans Logistik,R00327,MH,Truck 40 M3,40,"2,451,429",DC PATI,TM TANGERANG-7105
3082,20045405,PT Dhano Putra Transport,R00327,MH,Truck 40 M3,40,"2,479,893",DC PATI,TM TANGERANG-7105
3082,20014588,"Seino Indomobil Logistics, PT",R00327,MI,Truck 45 M3,45,"2,300,000",DC PATI,TM TANGERANG-7105
3082,20004557,"Pujo Santoso, -",R00327,MI,Truck 45 M3,45,"2,700,000",DC PATI,TM TANGERANG-7105
3082,20009128,PT Sinar Guna Lestari,R00327,MI,Truck 45 M3,45,"2,700,000",DC PATI,TM TANGERANG-7105
3082,20010890,PT Hiba Logistik,R00327,MI,Truck 45 M3,45,"2,910,000",DC PATI,TM TANGERANG-7105
3082,20010147,PT JAYA PRATAMA PERKASA,R00327,MI,Truck 45 M3,45,"3,000,000",DC PATI,TM TANGERANG-7105
3082,20015144,PT BHAKTI ABADI SEJAHTERA,R00327,MI,Truck 45 M3,45,"3,600,000",DC PATI,TM TANGERANG-7105
3082,20015058,PT JEJE HARAPAN TRANSINDO,R00327,MI,Truck 45 M3,45,"4,920,000",DC PATI,TM TANGERANG-7105
3082,20009128,PT Sinar Guna Lestari,R00327,MJ,Truck 50 M3,50,"2,850,000",DC PATI,TM TANGERANG-7105
3082,20010890,PT Hiba Logistik,R00327,MJ,Truck 50 M3,50,"2,910,000",DC PATI,TM TANGERANG-7105
3082,20013195,PT Mentari Mega Makmur,R00327,MJ,Truck 50 M3,50,"3,017,534",DC PATI,TM TANGERANG-7105
3082,20045405,PT Dhano Putra Transport,R00327,MJ,Truck 50 M3,50,"3,017,534",DC PATI,TM TANGERANG-7105
3082,20011284,PT RAPI TRANS LOGISTIK INDONESIA,R00327,MJ,Truck 50 M3,50,"3,049,980",DC PATI,TM TANGERANG-7105
3082,20003145,PT LANCAR CENTRAL LOGISTIC,R00327,MJ,Truck 50 M3,50,"3,100,000",DC PATI,TM TANGERANG-7105
3082,20010547,PT Catur Global Logistik,R00327,MJ,Truck 50 M3,50,"3,100,000",DC PATI,TM TANGERANG-7105
3082,20001275,PT Citra Transport Logistic,R00327,MJ,Truck 50 M3,50,"3,300,000",DC PATI,TM TANGERANG-7105
3082,20002883,"Karya Total Mandiri, PT",R00328,M4,Truck 20 M3,20,"1,500,000",DC PATI,TM TASIKMALAYA-7110
3082,20015058,PT JEJE HARAPAN TRANSINDO,R00328,M4,Truck 20 M3,20,"2,150,000",DC PATI,TM TASIKMALAYA-7110
3082,20009966,Deli Jaya,R00328,MC,Truck 15 M3,15,"1,410,000",DC PATI,TM TASIKMALAYA-7110
3082,20011057,CV SANTOSA JAYA ABADI,R00328,MC,Truck 15 M3,15,"1,410,000",DC PATI,TM TASIKMALAYA-7110
3082,20013166,PT MITRA TOTAL PERSADA,R00328,ME,Truck 25 M3,25,"1,750,000",DC PATI,TM TASIKMALAYA-7110
3082,20011284,PT RAPI TRANS LOGISTIK INDONESIA,R00328,ME,Truck 25 M3,25,"1,927,000",DC PATI,TM TASIKMALAYA-7110
3082,20015058,PT JEJE HARAPAN TRANSINDO,R00328,ME,Truck 25 M3,25,"2,300,000",DC PATI,TM TASIKMALAYA-7110
3082,20009128,PT Sinar Guna Lestari,R00328,MF,Truck 30 M3,30,"1,750,000",DC PATI,TM TASIKMALAYA-7110
3082,20012860,PT Citra Karya Putra Transportasi,R00328,MF,Truck 30 M3,30,"1,800,000",DC PATI,TM TASIKMALAYA-7110
3082,20000666,CV BAHAGIA JAYA,R00328,MF,Truck 30 M3,30,"1,850,000",DC PATI,TM TASIKMALAYA-7110
3082,20045405,PT Dhano Putra Transport,R00328,MF,Truck 30 M3,30,"1,850,000",DC PATI,TM TASIKMALAYA-7110
3082,20005043,CV SANTIKA MANDIRI,R00328,MF,Truck 30 M3,30,"2,000,000",DC PATI,TM TASIKMALAYA-7110
3082,20003932,"Mustika Candra, -",R00328,MF,Truck 30 M3,30,"2,500,000",DC PATI,TM TASIKMALAYA-7110
3082,20015058,PT JEJE HARAPAN TRANSINDO,R00328,MF,Truck 30 M3,30,"3,370,000",DC PATI,TM TASIKMALAYA-7110
3082,20009128,PT Sinar Guna Lestari,R00328,MG,Truck 35 M3,35,"2,000,000",DC PATI,TM TASIKMALAYA-7110
3082,20012860,PT Citra Karya Putra Transportasi,R00328,MG,Truck 35 M3,35,"2,100,000",DC PATI,TM TASIKMALAYA-7110
3082,20000666,CV BAHAGIA JAYA,R00328,MH,Truck 40 M3,40,"2,450,000",DC PATI,TM TASIKMALAYA-7110
3082,20010890,PT Hiba Logistik,R00328,MI,Truck 45 M3,45,"2,800,000",DC PATI,TM TASIKMALAYA-7110
3082,20012860,PT Citra Karya Putra Transportasi,R00328,MI,Truck 45 M3,45,"3,000,000",DC PATI,TM TASIKMALAYA-7110
3082,20013166,PT MITRA TOTAL PERSADA,R00328,MI,Truck 45 M3,45,"3,750,000",DC PATI,TM TASIKMALAYA-7110
3082,20012654,CV Maju Jaya Lestari,R00328,MI,Truck 45 M3,45,"3,900,000",DC PATI,TM TASIKMALAYA-7110
3082,20015058,PT JEJE HARAPAN TRANSINDO,R00328,MI,Truck 45 M3,45,"4,000,000",DC PATI,TM TASIKMALAYA-7110
3082,20010890,PT Hiba Logistik,R00328,MJ,Truck 50 M3,50,"2,800,000",DC PATI,TM TASIKMALAYA-7110
3082,20009128,PT Sinar Guna Lestari,R00328,MJ,Truck 50 M3,50,"2,900,000",DC PATI,TM TASIKMALAYA-7110
3082,20011284,PT RAPI TRANS LOGISTIK INDONESIA,R00328,MJ,Truck 50 M3,50,"3,400,000",DC PATI,TM TASIKMALAYA-7110
3082,20012838,PT Tri Daya Transport,R00328,MJ,Truck 50 M3,50,"3,400,000",DC PATI,TM TASIKMALAYA-7110
3082,20045876,PT Serasi Logistic Indonesia,R00328,MJ,Truck 50 M3,50,"4,200,000",DC PATI,TM TASIKMALAYA-7110
3082,20012838,PT Tri Daya Transport,R00328,MK,Truck 55 M3,55,"3,600,000",DC PATI,TM TASIKMALAYA-7110
3082,20005055,PT Sarijasa Transutama,R00329,C1,Container 20 FT,29,"18,950,000",DC PATI,TM TEBING TINGGI-7101
3082,20005055,PT Sarijasa Transutama,R00329,C3,Container 40 FT HC,69,"33,500,000",DC PATI,TM TEBING TINGGI-7101
3082,20015058,PT JEJE HARAPAN TRANSINDO,R00330,M4,Truck 20 M3,20,"1,440,000",DC PATI,TM TEGAL-7111
3082,20015143,PT ZEN INDOTAMA LOGISTIK,R00330,MC,Truck 15 M3,15,"1,500,000",DC PATI,TM TEGAL-7111
3082,20015183,PT CIPTA PEDAGANG UNGGUL,R00330,MC,Truck 15 M3,15,"1,500,000",DC PATI,TM TEGAL-7111
3082,20015163,PT GOTRANS LOGISTICS INTERNATIONAL,R00330,MC,Truck 15 M3,15,"2,297,000",DC PATI,TM TEGAL-7111
3082,20009966,Deli Jaya,R00330,MC,Truck 15 M3,15,"2,484,518",DC PATI,TM TEGAL-7111
3082,20012838,PT Tri Daya Transport,R00330,MD,Truck 16 M3,16,"930,000",DC PATI,TM TEGAL-7111
3082,20013166,PT MITRA TOTAL PERSADA,R00330,ME,Truck 25 M3,25,"1,550,000",DC PATI,TM TEGAL-7111
3082,20015058,PT JEJE HARAPAN TRANSINDO,R00330,ME,Truck 25 M3,25,"1,600,000",DC PATI,TM TEGAL-7111
3082,20015143,PT ZEN INDOTAMA LOGISTIK,R00330,ME,Truck 25 M3,25,"1,700,000",DC PATI,TM TEGAL-7111
3082,20015183,PT CIPTA PEDAGANG UNGGUL,R00330,ME,Truck 25 M3,25,"1,700,000",DC PATI,TM TEGAL-7111
3082,20000939,Box Garuda,R00330,MF,Truck 30 M3,30,"814,200",DC PATI,TM TEGAL-7111
3082,20002280,Himalaya,R00330,MF,Truck 30 M3,30,"1,204,350",DC PATI,TM TEGAL-7111
3082,20000666,CV BAHAGIA JAYA,R00330,MF,Truck 30 M3,30,"1,343,693",DC PATI,TM TEGAL-7111
3082,20045876,PT Serasi Logistic Indonesia,R00330,MF,Truck 30 M3,30,"1,425,000",DC PATI,TM TEGAL-7111
